297;Laval;MAYENNE;PAYS DE LA LOIRE;151.903450557;139.830317678;146.752463709
298;Neuville-en-Verdunois;MEUSE;GRAND EST;146.168032600;176.464341950;146.743212785
299;Narbonne;AUDE;OCCITANIE;149.403819254;146.740404083;146.717631283
300;Aix-en-Provence;BOUCHES DU RHONE;PROVENCE ALPES COTE D AZUR;140.162126670;138.892521319;146.667193964
301;Toulouse;HAUTE GARONNE;OCCITANIE;144.957581156;134.823039844;146.639138840
302;Chassagne-Saint-Denis;DOUBS;BOURGOGNE FRANCHE COMTE;146.215529223;157.030343497;146.553406504
303;Vroil;MARNE;GRAND EST;142.540937641;174.227201709;146.552829081
304;Verdun;MEUSE;GRAND EST;148.601157934;130.168783414;146.547304206
305;Mont-de-Marsan;LANDES;NOUVELLE AQUITAINE;157.939700809;141.746737471;146.519732219
306;Le Havre;SEINE MARITIME;NORMANDIE;140.868967353;129.767814345;146.513305743
307;Lyon 8e Arrondissement;RHONE;AUVERGNE RHONE ALPES;141.853980517;137.109071238;146.491507705
308;Auxerre;YONNE;BOURGOGNE FRANCHE COMTE;144.649778244;136.593005464;146.468781052
309;Troyes;AUBE;GRAND EST;136.167515519;121.175548461;146.454725832
310;Orléans;LOIRET;CENTRE VAL DE LOIRE;144.360587740;130.750126373;146.444311046
311;Valence;DROME;AUVERGNE RHONE ALPES;151.017525829;143.737702852;146.431457611
312;Château-Thierry;AISNE;HAUTS DE FRANCE;146.879460052;142.322236716;146.429920024
313;Tours;INDRE ET LOIRE;CENTRE VAL DE LOIRE;140.422849506;120.640769043;146.402769228
314;Maubeuge;NORD;HAUTS DE FRANCE;142.098634745;135.974711012;146.354930623
315;Le Mans;SARTHE;PAYS DE LA LOIRE;138.959471420;119.066479213;146.332880446
316;Carmaux;TARN;OCCITANIE;151.083633045;147.896790942;146.301286584
317;Châteauroux;INDRE;CENTRE VAL DE LOIRE;144.500934739;134.705221976;146.292843730
318;Saint-Maixent-l'École;DEUX SEVRES;NOUVELLE AQUITAINE;162.527665051;167.643581373;146.286846017
319;Marseille 5e Arrondissement;BOUCHES DU RHONE;PROVENCE ALPES COTE D AZUR;139.959081083;138.825583764;146.286416162
320;Angoulême;CHARENTE;NOUVELLE AQUITAINE;148.056428668;126.570230943;146.275338079
321;Angers;MAINE ET LOIRE;PAYS DE LA LOIRE;145.285337400;126.828245868;146.272243955
322;Nanterre;HAUTS DE SEINE;ILE DE FRANCE;150.636024068;140.009273930;146.262169908
323;Dinan;COTES D ARMOR;BRETAGNE;147.491526758;147.187675068;146.235645105
324;Reims;MARNE;GRAND EST;140.966049440;121.755722405;146.234636248
325;Allonnes;SARTHE;PAYS DE LA LOIRE;138.954294846;121.067569344;146.234556264
326;Tours;INDRE ET LOIRE;CENTRE VAL DE LOIRE;140.655428468;122.413193198;146.228764602
327;Les Sables-d'Olonne;VENDEE;PAYS DE LA LOIRE;147.614121788;120.199091759;146.197197000
328;Angers;MAINE ET LOIRE;PAYS DE LA LOIRE;145.800883349;128.233184461;146.194450740
329;Saint-Gaudens;HAUTE GARONNE;OCCITANIE;153.238028451;139.371688513;146.186654253
330;Clermont-Ferrand;PUY DE DOME;AUVERGNE RHONE ALPES;143.390824010;129.216451558;146.150045964
331;Rennes;ILLE ET VILAINE;BRETAGNE;140.503762487;123.549959216;146.140210860
332;Laval;MAYENNE;PAYS DE LA LOIRE;153.230177991;139.438046085;146.127192265
333;Nîmes;GARD;OCCITANIE;148.882339335;135.386362732;146.121664628
334;Toulon;VAR;PROVENCE ALPES COTE D AZUR;153.563933967;141.507863450;146.115538551
335;Caen;CALVADOS;NORMANDIE;143.231779225;122.052654274;146.035658236
336;Charleville-Mézières;ARDENNES;GRAND EST;146.256936166;136.544829181;146.030976748
337;Reffroy;MEUSE;GRAND EST;148.448400602;162.798389193;146.028244272
338;Bourges;CHER;CENTRE VAL DE LOIRE;144.300987462;137.118872725;145.959070581
339;Saint-Nazaire;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;144.783051062;130.850396005;145.899535140
340;Sedan;ARDENNES;GRAND EST;142.224184213;134.033759125;145.850578298
341;Limoges;HAUTE VIENNE;NOUVELLE AQUITAINE;140.174431527;131.050931972;145.838742710
342;Alès;GARD;OCCITANIE;146.877082182;139.153256955;145.829092386
343;Calais;PAS DE CALAIS;HAUTS DE FRANCE;148.740603152;129.243050525;145.752971552
344;Marseille 14e Arrondissement;BOUCHES DU RHONE;PROVENCE ALPES COTE D AZUR;141.379211308;140.796027863;145.726920244
345;Cholet;MAINE ET LOIRE;PAYS DE LA LOIRE;145.259434123;142.427833531;145.674068485
346;Limoges;HAUTE VIENNE;NOUVELLE AQUITAINE;139.207371045;130.595678761;145.623927966
347;Saint-Brieuc;COTES D ARMOR;BRETAGNE;147.642417697;133.948000693;145.544518928
348;La Ferté-Bernard;SARTHE;PAYS DE LA LOIRE;138.201141011;135.860656357;145.537761939
349;Thonnelle;MEUSE;GRAND EST;146.824057271;149.242983026;145.519707744
350;Montélimar;DROME;AUVERGNE RHONE ALPES;146.299547698;146.203571998;145.491578477
351;Viam;CORREZE;NOUVELLE AQUITAINE;150.191187885;144.152314089;145.479768307
352;Levallois-Perret;HAUTS DE SEINE;ILE DE FRANCE;147.581549288;141.052011058;145.454853091
353;Paris 17e Arrondissement;PARIS;ILE DE FRANCE;142.357223145;140.202171966;145.436116775
354;Bourges;CHER;CENTRE VAL DE LOIRE;143.139043031;133.650456809;145.434526304
355;Reims;MARNE;GRAND EST;140.826498162;126.463824706;145.386292254
356;Caen;CALVADOS;NORMANDIE;144.493427742;125.921014478;145.383417231
357;Brest;FINISTERE;BRETAGNE;142.456652608;130.554579154;145.364731398
358;Brest;FINISTERE;BRETAGNE;143.657690823;119.460089954;145.331230318
359;Pau;PYRENEES ATLANTIQUES;NOUVELLE AQUITAINE;145.273425730;126.190680559;145.237410844
360;Champfleury;AUBE;GRAND EST;136.746015618;145.566484798;145.207196300
361;Guéret;CREUSE;NOUVELLE AQUITAINE;147.795184914;143.254012397;145.120473435
362;Rouen;SEINE MARITIME;NORMANDIE;140.280591377;128.071386285;145.109142418
363;Nantes;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;144.741639298;135.576141838;145.043099729
364;Saint-Hérent;PUY DE DOME;AUVERGNE RHONE ALPES;143.440964510;138.635983999;145.036321338
365;Saint-Brieuc;COTES D ARMOR;BRETAGNE;149.016027837;134.690519519;145.024065120
366;Amiens;SOMME;HAUTS DE FRANCE;142.268531974;123.629334339;144.953874556
367;Quimper;FINISTERE;BRETAGNE;143.113529892;133.237767375;144.947418539
368;Sotteville-lès-Rouen;SEINE MARITIME;NORMANDIE;141.524401502;132.310662930;144.925832433
369;Nevers;NIEVRE;BOURGOGNE FRANCHE COMTE;141.146645460;133.404279878;144.915877484
370;Poitiers;VIENNE;NOUVELLE AQUITAINE;138.326506428;113.627745025;144.912703383
371;Bonneval;SAVOIE;AUVERGNE RHONE ALPES;147.294512225;158.490839326;144.910592812
372;Saint-Brieuc;COTES D ARMOR;BRETAGNE;148.468522507;135.377164167;144.909633441
373;La Rochette;ARDECHE;AUVERGNE RHONE ALPES;139.391771789;136.254793583;144.903055483
374;Le Mans;SARTHE;PAYS DE LA LOIRE;137.370189109;121.120927038;144.879025087
375;Le Monteil-au-Vicomte;CREUSE;NOUVELLE AQUITAINE;139.230877253;134.002479097;144.876601993
376;Cambrai;NORD;HAUTS DE FRANCE;141.630836571;140.688514846;144.870898136
377;Albon-d'Ardèche;ARDECHE;AUVERGNE RHONE ALPES;147.284300569;154.710108914;144.841460729
378;Saint-Jean-de-Braye;LOIRET;CENTRE VAL DE LOIRE;140.772086375;125.607375088;144.839681643
379;Lorient;MORBIHAN;BRETAGNE;146.795636073;134.548587683;144.805905377
380;Limoges;HAUTE VIENNE;NOUVELLE AQUITAINE;138.852777626;124.734191111;144.781220661
381;Thiais;VAL DE MARNE;ILE DE FRANCE;140.509641290;139.548839414;144.764240330
382;Fontenay-le-Comte;VENDEE;PAYS DE LA LOIRE;153.140884912;143.745113059;144.747837339
383;Nantes;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;140.575543048;125.706831094;144.715468343
384;Montpellier;HERAULT;OCCITANIE;135.993940032;120.111411662;144.697648318
385;Saint-Nazaire;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;142.527270883;129.220913575;144.680447997
386;Vannes;MORBIHAN;BRETAGNE;146.861750963;141.543452911;144.679654634
387;Tours;INDRE ET LOIRE;CENTRE VAL DE LOIRE;144.924397399;131.988311828;144.660270486
388;Amiens;SOMME;HAUTS DE FRANCE;140.239884032;130.609763211;144.614641776
389;Champagnole;JURA;BOURGOGNE FRANCHE COMTE;147.855932255;142.705701910;144.599483668
390;Montargis;LOIRET;CENTRE VAL DE LOIRE;144.381201632;130.732283803;144.562595894
391;Marcq-en-Baroeul;NORD;HAUTS DE FRANCE;141.630536278;137.365223263;144.546320684
392;Aix-en-Provence;BOUCHES DU RHONE;PROVENCE ALPES COTE D AZUR;138.882699214;137.687017009;144.539837534
393;Poitiers;VIENNE;NOUVELLE AQUITAINE;144.811292359;131.006359760;144.504862640
394;Angers;MAINE ET LOIRE;PAYS DE LA LOIRE;143.401186518;125.546394147;144.495540874
395;Limoges;HAUTE VIENNE;NOUVELLE AQUITAINE;139.320035402;128.278492138;144.414174539
396;Saint-Vénérand;HAUTE LOIRE;AUVERGNE RHONE ALPES;152.958887675;145.718286397;144.403695874
397;Carcassonne;AUDE;OCCITANIE;146.739397966;142.768687660;144.375732715
398;Paris 13e Arrondissement;PARIS;ILE DE FRANCE;143.010006368;138.844916909;144.365882502
399;Le Mans;SARTHE;PAYS DE LA LOIRE;138.118905503;119.310915315;144.363573709
400;Romans-sur-Isère;DROME;AUVERGNE RHONE ALPES;145.468414417;139.687328780;144.362995628
401;Château-Gontier;MAYENNE;PAYS DE LA LOIRE;148.268685640;151.364516399;144.319743201
402;Angoulême;CHARENTE;NOUVELLE AQUITAINE;148.041947493;127.650945780;144.312802940
403;Angers;MAINE ET LOIRE;PAYS DE LA LOIRE;144.176673162;123.604134162;144.311858793
404;Montluçon;ALLIER;AUVERGNE RHONE ALPES;145.228476002;131.033877504;144.309131390
405;Rospigliani;HAUTE CORSE;CORSE;139.966513721;125.187963651;144.299661764
406;Le Mans;SARTHE;PAYS DE LA LOIRE;137.581577150;116.599341692;144.278776233
407;Saint-Nazaire;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;142.752909650;129.770390871;144.200458031
408;Rezé;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;143.906433692;135.134309736;144.196434127
409;Paris 16e Arrondissement;PARIS;ILE DE FRANCE;134.141889099;140.331469709;144.171256415
410;Paulhenc;CANTAL;AUVERGNE RHONE ALPES;143.094166660;151.710499346;144.135512377
411;Poitiers;VIENNE;NOUVELLE AQUITAINE;137.385229856;107.669512424;144.111811413
412;Vireaux;YONNE;BOURGOGNE FRANCHE COMTE;139.773102139;139.218312860;144.046138338
413;Saint-Laurent-sur-Saône;AIN;AUVERGNE RHONE ALPES;157.546093419;135.469390961;144.039968540
414;Morlaix;FINISTERE;BRETAGNE;141.474317010;147.966105988;144.039060818
415;Saint-Jean-de-Luz;PYRENEES ATLANTIQUES;NOUVELLE AQUITAINE;144.383336024;145.558804823;144.011993532
416;La Garde;VAR;PROVENCE ALPES COTE D AZUR;151.648145324;141.001900731;144.004290191
417;Le Creusot;SAONE ET LOIRE;BOURGOGNE FRANCHE COMTE;150.971560642;145.236042757;143.982340538
418;Bourges;CHER;CENTRE VAL DE LOIRE;142.268541000;132.571685101;143.965144724
419;Saint-Malo;ILLE ET VILAINE;BRETAGNE;145.782382276;133.241756805;143.946435718
420;Paris 8e Arrondissement;PARIS;ILE DE FRANCE;129.369480627;138.156367823;143.908518895
421;Gennevilliers;HAUTS DE SEINE;ILE DE FRANCE;149.871370258;139.247271948;143.907253319
422;Pau;PYRENEES ATLANTIQUES;NOUVELLE AQUITAINE;144.097596617;129.390650307;143.880021186
423;Saint-Denis;LA REUNION;LA REUNION;143.875047760;136.983724390;143.875047760
424;Besançon;DOUBS;BOURGOGNE FRANCHE COMTE;137.311684372;118.661975970;143.853598408
425;Paris 18e Arrondissement;PARIS;ILE DE FRANCE;144.623748276;138.695660336;143.823411202
426;Romans-sur-Isère;DROME;AUVERGNE RHONE ALPES;146.210671590;139.571821723;143.789818705
427;Valenciennes;NORD;HAUTS DE FRANCE;140.187770173;136.508159631;143.769815228
428;Saint-Malo;ILLE ET VILAINE;BRETAGNE;147.652330482;131.430618107;143.762188143
429;Orléans;LOIRET;CENTRE VAL DE LOIRE;144.216217335;136.899726497;143.755737158
430;Albi;TARN;OCCITANIE;150.725157810;134.488104744;143.718931183
431;Villefranche-de-Rouergue;AVEYRON;OCCITANIE;160.896129956;149.198509948;143.694411480
432;Le Havre;SEINE MARITIME;NORMANDIE;139.222908608;128.804181113;143.638825291
433;La Rochelle;CHARENTE MARITIME;NOUVELLE AQUITAINE;144.477419163;133.456085508;143.635365219
434;Tours;INDRE ET LOIRE;CENTRE VAL DE LOIRE;143.041420306;127.599918611;143.635101861
435;Mont-de-Marsan;LANDES;NOUVELLE AQUITAINE;153.585773168;140.211387336;143.630549139
436;Montpellier;HERAULT;OCCITANIE;135.929324772;123.141667119;143.622896310
437;Bordeaux;GIRONDE;NOUVELLE AQUITAINE;132.156475438;114.762359343;143.605730269
438;La Roche-sur-Yon;VENDEE;PAYS DE LA LOIRE;156.340127662;134.225712236;143.533357387
439;Monay;JURA;BOURGOGNE FRANCHE COMTE;146.999402839;150.132331184;143.523980552
440;Meaux;SEINE ET MARNE;ILE DE FRANCE;152.091513428;135.658308171;143.473675040
441;Darnétal;SEINE MARITIME;NORMANDIE;138.311213503;127.662232269;143.425445229
442;Tardets-Sorholus;PYRENEES ATLANTIQUES;NOUVELLE AQUITAINE;145.202707758;141.672029114;143.410473892
443;Fontaine-lès-Dijon;COTE D OR;BOURGOGNE FRANCHE COMTE;138.973122339;121.234464236;143.396616750
444;Troyes;AUBE;GRAND EST;133.722172476;120.058827380;143.395937699
445;Dunkerque;NORD;HAUTS DE FRANCE;143.593366128;138.775941918;143.389121751
446;Nîmes;GARD;OCCITANIE;142.652236462;130.719730125;143.382168377
447;Montluçon;ALLIER;AUVERGNE RHONE ALPES;134.982855920;123.419328135;143.374162594
448;Saintes;CHARENTE MARITIME;NOUVELLE AQUITAINE;142.977747436;143.334712511;143.336843371
449;Orvault;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;143.104602437;134.889538754;143.304072412
450;Saint-Dizier;HAUTE MARNE;GRAND EST;145.132912641;134.969576231;143.279002938
451;Cholet;MAINE ET LOIRE;PAYS DE LA LOIRE;141.797470293;139.270996327;143.268748562
452;Caen;CALVADOS;NORMANDIE;142.147875165;124.231967720;143.251787016
453;Le Mans;SARTHE;PAYS DE LA LOIRE;136.919848477;118.591231471;143.230592748
454;Carcassonne;AUDE;OCCITANIE;148.074496999;143.648573617;143.194100078
455;La Rochelle;CHARENTE MARITIME;NOUVELLE AQUITAINE;145.242702494;133.534886793;143.192184199
456;Caen;CALVADOS;NORMANDIE;139.839432389;118.016018156;143.180469259
457;Bonneuil-sur-Marne;VAL DE MARNE;ILE DE FRANCE;138.445602527;137.771666532;143.144260928
458;Lyon 8e Arrondissement;RHONE;AUVERGNE RHONE ALPES;136.378245960;131.292306674;143.142674591
459;Alençon;ORNE;NORMANDIE;140.160041298;133.743955507;143.098802882
460;Angers;MAINE ET LOIRE;PAYS DE LA LOIRE;141.314250102;119.590207813;143.071421235
461;Aubenas;ARDECHE;AUVERGNE RHONE ALPES;147.847718898;128.937099341;143.044342283
462;Angers;MAINE ET LOIRE;PAYS DE LA LOIRE;142.540659117;117.077419154;143.029303431
463;Sablé-sur-Sarthe;SARTHE;PAYS DE LA LOIRE;136.426580531;134.921458114;142.977044845
464;Angers;MAINE ET LOIRE;PAYS DE LA LOIRE;140.611321718;116.381830782;142.976581115
465;Maromme;SEINE MARITIME;NORMANDIE;139.015418461;129.315739847;142.967768638
466;Paris 13e Arrondissement;PARIS;ILE DE FRANCE;138.712442810;137.455044117;142.954129399
467;Rennes;ILLE ET VILAINE;BRETAGNE;138.462083293;123.222883878;142.863058787
468;Aubière;PUY DE DOME;AUVERGNE RHONE ALPES;139.357651927;122.113697659;142.823240561
469;Brest;FINISTERE;BRETAGNE;140.841095539;120.178033266;142.810576711
470;Nantes;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;136.941561049;120.194621086;142.803888992
471;Bordeaux;GIRONDE;NOUVELLE AQUITAINE;134.014728883;119.141585844;142.799978816
472;Charleville-Mézières;ARDENNES;GRAND EST;143.345135792;133.260819198;142.758261522
473;Paris 11e Arrondissement;PARIS;ILE DE FRANCE;136.938952474;137.219440124;142.758256302
474;Nîmes;GARD;OCCITANIE;146.441374581;136.061323442;142.745042646
475;Autrécourt-sur-Aire;MEUSE;GRAND EST;142.650105235;175.284006011;142.737836836
476;Proupiary;HAUTE GARONNE;OCCITANIE;147.046908471;165.843289010;142.689810133
477;Roanne;LOIRE;AUVERGNE RHONE ALPES;141.512072889;138.744509948;142.686943139
478;Bayonne;PYRENEES ATLANTIQUES;NOUVELLE AQUITAINE;140.800719097;123.482703524;142.666346345
479;Pantin;SEINE SAINT DENIS;ILE DE FRANCE;134.568776305;138.099238651;142.646261133
480;Foix;ARIEGE;OCCITANIE;144.420590166;143.360788736;142.596962376
481;Saint-Lô;MANCHE;NORMANDIE;148.969201586;146.057898798;142.560850161
482;Dijon;COTE D OR;BOURGOGNE FRANCHE COMTE;136.484079360;120.987780177;142.520990262
483;Lormont;GIRONDE;NOUVELLE AQUITAINE;140.298857044;132.084446226;142.517302568
484;Charleville-Mézières;ARDENNES;GRAND EST;138.668244487;131.332044324;142.494559834
485;Le Mans;SARTHE;PAYS DE LA LOIRE;136.331113933;118.736048466;142.457148442
486;Albi;TARN;OCCITANIE;151.599487647;133.673986427;142.449681373
487;Caen;CALVADOS;NORMANDIE;139.968719884;118.808463380;142.439965448
488;Corte;HAUTE CORSE;CORSE;138.507732423;106.302019475;142.416681226
489;Paris 5e Arrondissement;PARIS;ILE DE FRANCE;129.014481528;136.836593349;142.416008840
490;Saint-Dié-des-Vosges;VOSGES;GRAND EST;137.351016736;127.476418425;142.382535925
491;Le Mans;SARTHE;PAYS DE LA LOIRE;135.021284533;116.422559025;142.326437666
492;Soulages;CANTAL;AUVERGNE RHONE ALPES;147.704756203;134.467603253;142.325700727
493;Elbeuf;SEINE MARITIME;NORMANDIE;136.343286097;123.481411963;142.323011350
494;Saint-Maurice-en-Trièves;ISERE;AUVERGNE RHONE ALPES;146.343149684;157.353041044;142.306914208
495;Bourges;CHER;CENTRE VAL DE LOIRE;139.748747211;133.252435857;142.242048541
496;Tours;INDRE ET LOIRE;CENTRE VAL DE LOIRE;142.345725573;130.558653930;142.203340182
497;Clamart;HAUTS DE SEINE;ILE DE FRANCE;146.081070362;137.695519490;142.186646170
498;Fontaine;ISERE;AUVERGNE RHONE ALPES;150.952516116;146.937764883;142.164417023
499;Aulnay-sous-Bois;SEINE SAINT DENIS;ILE DE FRANCE;118.425969386;138.434658727;142.153136315
500;Lorient;MORBIHAN;BRETAGNE;143.795279842;132.157055901;142.126411818
501;Angers;MAINE ET LOIRE;PAYS DE LA LOIRE;140.880928729;118.467050783;142.119497282
502;Le Mans;SARTHE;PAYS DE LA LOIRE;136.500342516;119.428719107;142.112875748
503;Brest;FINISTERE;BRETAGNE;140.106326456;120.105177735;142.111208704
504;Saint-Herblain;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;140.405014325;129.327688144;142.096702174
505;Gisors;EURE;NORMANDIE;148.950021561;135.598893664;142.090582889
506;Bonac-Irazein;ARIEGE;OCCITANIE;139.690985420;140.947224326;142.073379693
507;Bourges;CHER;CENTRE VAL DE LOIRE;138.395678303;134.234298180;142.057108054
508;Orvault;LOIRE ATLANTIQUE;PAYS DE LA LOIRE;139.510244078;128.456715057;142.029384164
509;Lille;NORD;HAUTS DE FRANCE;138.081288371;131.729301321;142.026883872
510;Les Sables-d'Olonne;VENDEE;PAYS DE LA LOIRE;142.238363750;114.205619562;142.012030079
511;Achères;YVELINES;ILE DE FRANCE;159.169291243;147.737696539;141.997367860
512;La Chapelle-Saint-Luc;AUBE;GRAND EST;130.675512886;114.638059803;141.978277462
513;Hérouville-Saint-Clair;CALVADOS;NORMANDIE;141.251580350;123.947553508;141.967651759
514;Roanne;LOIRE;AUVERGNE RHONE ALPES;138.396458025;133.776636660;141.941558406
515;Chalon-sur-Saône;SAONE ET LOIRE;BOURGOGNE FRANCHE COMTE;144.072572210;141.432235038;141.940775003
516;Nancy;MEURTHE ET MOSELLE;GRAND EST;135.587167921;121.104766489;141.937372687
517;Saint-Dié-des-Vosges;VOSGES;GRAND EST;137.682337556;127.672643920;141.924034413
518;Lisieux;CALVADOS;NORMANDIE;141.082783699;129.950484454;141.920067751
519;Saint-Jean-devant-Possesse;MARNE;GRAND EST;138.331594636;175.313268894;141.915518500
520;Pont-Audemer;EURE;NORMANDIE;148.283685994;129.192350038;141.898556032
521;Lyon 2e Arrondissement;RHONE;AUVERGNE RHONE ALPES;132.636047694;126.905828647;141.877977859
522;Nîmes;GARD;OCCITANIE;142.094361030;132.406699151;141.876746016
523;Digne-les-Bains;ALPES DE HAUTE PROVENCE;PROVENCE ALPES COTE D AZUR;146.651052465;131.399921197;141.872946016
524;Carentan les Marais;MANCHE;NORMANDIE;144.952045681;139.477054147;141.857721799
525;Calais;PAS DE CALAIS;HAUTS DE FRANCE;145.699075412;124.152043798;141.815908211
526;Besançon;DOUBS;BOURGOGNE FRANCHE COMTE;141.416083538;131.687722201;141.787356274
527;Le Mans;SARTHE;PAYS DE LA LOIRE;136.594369967;117.042835699;141.736198457
528;Vannes;MORBIHAN;BRETAGNE;143.888843154;137.093210457;141.719324566
529;Saint-Fons;RHONE;AUVERGNE RHONE ALPES;139.616205975;136.128719920;141.711078384
530;Avignon;VAUCLUSE;PROVENCE ALPES COTE D AZUR;146.234065361;137.983309558;141.705486156
531;Bourges;CHER;CENTRE VAL DE LOIRE;138.951005840;130.664756350;141.701364068
532;Nîmes;GARD;OCCITANIE;142.339246385;132.333148350;141.697159531
533;Valenciennes;NORD;HAUTS DE FRANCE;137.187241566;133.444583455;141.696667161
534;Le Mans;SARTHE;PAYS DE LA LOIRE;135.673484896;115.509321713;141.687411223
535;Pau;PYRENEES ATLANTIQUES;NOUVELLE AQUITAINE;141.385333525;125.663680623;141.666736860
536;Charleville-Mézières;ARDENNES;GRAND EST;137.999385698;130.180930912;141.663599779
537;Verdun;MEUSE;GRAND EST;144.282087492;125.405184482;141.652088426
538;Ribeaucourt;MEUSE;GRAND EST;137.182498069;139.696232337;141.607884144
539;Cahors;LOT;OCCITANIE;154.987595137;143.110000248;141.573219422
540;Brest;FINISTERE;BRETAGNE;139.320805904;123.996910133;141.567856744
541;Vesoul;HAUTE SAONE;BOURGOGNE FRANCHE COMTE;146.643176026;127.119119377;141.522710321
542;Saint-Gilles-Croix-de-Vie;VENDEE;PAYS DE LA LOIRE;143.152175399;137.312990151;141.512449770
543;Pamiers;ARIEGE;OCCITANIE;141.822791496;135.186333793;141.478717903
544;Hérouville-Saint-Clair;CALVADOS;NORMANDIE;140.420924298;123.037967397;141.467250090
545;Bar-le-Duc;MEUSE;GRAND EST;142.887994473;134.136035062;141.428501913
546;Annonay;ARDECHE;AUVERGNE RHONE ALPES;142.577265203;136.639898053;141.423393670
547;Samuran;HAUTES PYRENEES;OCCITANIE;144.801436455;156.473326076;141.416074118
548;Alençon;ORNE;NORMANDIE;141.425370107;131.082466214;141.385383214
